State,BoreholeName,BoreholeURI,x,y,countSum,Length,TsgLink
wa,PC2,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/PC2,123.259076,-30.544111,2047,306.5,https://nvclstore.z8.web.core.windows.net/WA/PC2.zip
wa,PDU2153,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/PDU2153,116.2376528,-22.56896144,194,563.7,
wa,PDU2217,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/PDU2217,116.2375738,-22.5691644,57,56.1,
wa,PDU3003,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/PDU3003,116.2376568,-22.56895748,48,752.1,https://nvclstore.z8.web.core.windows.net/WA/PDU3003.zip
wa,Percival 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Percival 1,126.083325,-20.330733,4700,1537.6,https://nvclstore.z8.web.core.windows.net/WA/Percival 1.zip
wa,Perindi 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Perindi 1,122.26444,-16.826995,507,7.6,https://nvclstore.z8.web.core.windows.net/WA/Perindi 1.zip
wa,Perseus 2,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Perseus 2,116.073316,-19.538694,68,207.2,https://nvclstore.z8.web.core.windows.net/WA/Perseus 2.zip
wa,PGDD15001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/PGDD15001,121.2532655,-30.73624489,74,1407.0,https://nvclstore.z8.web.core.windows.net/WA/PGDD15001.zip
wa,Pinjarra 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Pinjarra 1,115.771111,-32.675556,382,4270.7,https://nvclstore.z8.web.core.windows.net/WA/Pinjarra 1.zip
wa,PK11DD001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/PK11DD001,119.9894384,-28.79524299,1966,193.8,
wa,PLRCD003,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/PLRCD003,122.8986835,-32.22923839,406,179.3,https://nvclstore.z8.web.core.windows.net/WA/PLRCD003.zip
wa,PND001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/PND001,121.9677436,-20.6253653,120,426.5,https://nvclstore.z8.web.core.windows.net/WA/PND001.zip
wa,PND003,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/PND003,121.9723344,-20.62771465,445,200.6,https://nvclstore.z8.web.core.windows.net/WA/PND003.zip
wa,PND005,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/PND005,121.9684067,-20.62236966,1440,415.0,
wa,PND0110,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/PND0110,122.2509684,-28.55072173,3701,436.5,
wa,RAVD0120,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/RAVD0120,120.2839974,-33.60114219,521,525.4,https://nvclstore.z8.web.core.windows.net/WA/RAVD0120.zip
wa,RCD358,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/RCD358,118.6302481,-25.3680816,325,446.2,https://nvclstore.z8.web.core.windows.net/WA/RCD358.zip
wa,RH140,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/RH140,121.0368182,-20.1711652,1052,670.9,https://nvclstore.z8.web.core.windows.net/WA/RH140.zip
wa,RHDH 2A,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/RHDH 2A,120.826559,-21.284793,6811,414.7,https://nvclstore.z8.web.core.windows.net/WA/RHDH 2A.zip
wa,Rough Range 01,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Rough Range 01,114.083474,-22.417574,273,3065.68,https://nvclstore.z8.web.core.windows.net/WA/Rough Range 01.zip
wa,RRLCRDD002,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/RRLCRDD002,122.1916172,-27.11523092,180,206.9,https://nvclstore.z8.web.core.windows.net/WA/RRLCRDD002.zip
wa,RRLCRDD003,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/RRLCRDD003,122.1905713,-27.17028394,12809,232.13,https://nvclstore.z8.web.core.windows.net/WA/RRLCRDD003.zip
wa,RRLCRDD004,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/RRLCRDD004,122.1889436,-27.12223022,6610,223.34,https://nvclstore.z8.web.core.windows.net/WA/RRLCRDD004.zip
wa,RRLCRDD005,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/RRLCRDD005,122.2148575,-27.03772171,570,174.1,https://nvclstore.z8.web.core.windows.net/WA/RRLCRDD005.zip
wa,RRLCRDD006,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/RRLCRDD006,122.2306026,-26.97596593,488,229.2,https://nvclstore.z8.web.core.windows.net/WA/RRLCRDD006.zip
wa,RRLCRDD007,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/RRLCRDD007,122.2257379,-27.17816741,143,215.2,https://nvclstore.z8.web.core.windows.net/WA/RRLCRDD007.zip
wa,RRLGDDD044,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/RRLGDDD044,122.3608049,-27.90460877,234,175.3,https://nvclstore.z8.web.core.windows.net/WA/RRLGDDD044.zip
wa,RRLGDDD063,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/RRLGDDD063,122.362488,-27.9134744,1351,477.7,https://nvclstore.z8.web.core.windows.net/WA/RRLGDDD063.zip
wa,RRLMWDD123,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/RRLMWDD123,122.3523743,-27.62239437,5273,234.8,https://nvclstore.z8.web.core.windows.net/WA/RRLMWDD123.zip
wa,RRLMWDD129,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/RRLMWDD129,122.3538869,-27.62238283,2828,312.57,https://nvclstore.z8.web.core.windows.net/WA/RRLMWDD129.zip
wa,Sally May 2,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Sally May 2,124.4575,-19.801389,6804,494.0,https://nvclstore.z8.web.core.windows.net/WA/Sally May 2.zip
wa,Santalum 1A,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Santalum 1A,124.869629,-19.471699,6167,376.4,https://nvclstore.z8.web.core.windows.net/WA/Santalum 1A.zip
wa,Satyr 5,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Satyr 5,114.319064,-20.432352,35,1473.8,https://nvclstore.z8.web.core.windows.net/WA/Satyr 5.zip
wa,SBD 22,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SBD 22,117.542362,-20.814437,1901,68.8,
wa,SCMD1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SCMD1,121.267356,-30.162011,602,55.4,https://nvclstore.z8.web.core.windows.net/WA/SCMD1.zip
wa,SD1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SD1,121.2282265,-19.81408036,462,271.5,
wa,SDDH001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SDDH001,126.0814771,-31.22758157,1035,315.4,https://nvclstore.z8.web.core.windows.net/WA/SDDH001.zip
wa,SDDH002,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SDDH002,126.0710972,-31.21539731,804,255.2,https://nvclstore.z8.web.core.windows.net/WA/SDDH002.zip
wa,SDH001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SDH001,127.9763329,-16.41291612,193,150.0,
wa,SDH08-6,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SDH08-6,127.9497573,-16.36152966,61,450.4,https://nvclstore.z8.web.core.windows.net/WA/SDH08-6.zip
wa,SDH09-1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SDH09-1,127.9776774,-16.38919844,216,576.8,https://nvclstore.z8.web.core.windows.net/WA/SDH09-1.zip
wa,SDH09-6,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SDH09-6,127.9266562,-16.28545115,231,168.8,https://nvclstore.z8.web.core.windows.net/WA/SDH09-6.zip
wa,SDH09-7,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SDH09-7,127.9788386,-16.41353708,320,640.7,https://nvclstore.z8.web.core.windows.net/WA/SDH09-7.zip
wa,SDH09-8,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SDH09-8,127.9831163,-16.40130114,326,699.3,https://nvclstore.z8.web.core.windows.net/WA/SDH09-8.zip
wa,SDH09-9,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SDH09-9,127.9795677,-16.4263577,130,265.4,https://nvclstore.z8.web.core.windows.net/WA/SDH09-9.zip
wa,SDH11-15,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SDH11-15,127.9276211,-16.24557613,162,318.0,https://nvclstore.z8.web.core.windows.net/WA/SDH11-15.zip
wa,SDH11-16,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SDH11-16,127.9644013,-16.1902597,313,290.3,https://nvclstore.z8.web.core.windows.net/WA/SDH11-16.zip
wa,SDH11-17,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SDH11-17,127.980394,-16.4091801,199,292.6,https://nvclstore.z8.web.core.windows.net/WA/SDH11-17.zip
wa,SE0018W1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SE0018W1,121.5362291,-30.81545019,159,895.8,https://nvclstore.z8.web.core.windows.net/WA/SE0018W1.zip
wa,SE0019,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SE0019,121.5258896,-30.78872985,641,2171.9,https://nvclstore.z8.web.core.windows.net/WA/SE0019.zip
wa,SE0019W1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SE0019W1,121.5258896,-30.78872985,178,838.8,https://nvclstore.z8.web.core.windows.net/WA/SE0019W1.zip
wa,SED185,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SED185,119.811,-32.718,2438,268.0,https://nvclstore.z8.web.core.windows.net/WA/SED185.zip
wa,Senagi 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Senagi 1,124.3725,-18.589767,25009,285.9,https://nvclstore.z8.web.core.windows.net/WA/Senagi 1.zip
wa,Senecio 3_cuttings,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Senecio 3,115.080244,-29.25308,54,145.0,https://nvclstore.z8.web.core.windows.net/WA/Senecio 3.zip
wa,SFRD0017,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SFRD0017,123.1997417,-31.81729602,1249,241.1,https://nvclstore.z8.web.core.windows.net/WA/SFRD0017.zip
wa,SGD001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SGD001,121.5183289,-33.25639267,134,156.0,
wa,SGD002,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SGD002,121.5159899,-33.26140627,801,228.0,
wa,SGD003,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SGD003,121.5378097,-33.24558425,110,176.0,
wa,SGD005,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SGD005,121.5532708,-33.19116465,87,210.5,
wa,SHD001A,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SHD001A,118.5165553,-25.25277413,51972,1388.5,https://nvclstore.z8.web.core.windows.net/WA/SHD001A.zip
wa,SMD157-A,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SMD157-A,128.0204582,-17.34155859,1309,1125.4,https://nvclstore.z8.web.core.windows.net/WA/SMD157-A.zip
wa,Solanum 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Solanum 1,124.962962,-19.364987,19191,827.65,https://nvclstore.z8.web.core.windows.net/WA/Solanum 1.zip
wa,SPD001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SPD001,117.9358578,-23.44731269,19332,724.2,https://nvclstore.z8.web.core.windows.net/WA/SPD001.zip
wa,SUD0821,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SUD0821,121.6456444,-30.3897191,47,53.0,https://nvclstore.z8.web.core.windows.net/WA/SUD0821.zip
wa,Sue 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Sue 1,115.319296,-34.064639,497,2783.1,https://nvclstore.z8.web.core.windows.net/WA/Sue 1.zip
wa,Sunrise 2,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Sunrise 2,128.104666,-9.498038,731,89.57,https://nvclstore.z8.web.core.windows.net/WA/Sunrise 2.zip
wa,Sunset 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Sunset 1,127.977553,-9.642038,457,154.23,https://nvclstore.z8.web.core.windows.net/WA/Sunset 1.zip
wa,SYMD0014,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/SYMD0014,118.7954076,-28.63440577,337,285.7,
wa,T3,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/T3,121.7755874,-20.23044223,148,184.4,https://nvclstore.z8.web.core.windows.net/WA/T3.zip
wa,TBDD126,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/TBDD126,122.0058545,-27.62388402,12424,230.86,
wa,TCDP3,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/TCDP3,116.945544,-22.871048,41,113.5,
wa,TDH 3,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/TDH 3,123.505411,-28.095235,45,24.4,https://nvclstore.z8.web.core.windows.net/WA/TDH 3.zip
wa,TDH9,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/TDH9,120.715484,-25.783302,13341,138.2,
wa,Thangoo 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Thangoo 1,122.89229,-18.36675,25,5.8,https://nvclstore.z8.web.core.windows.net/WA/Thangoo 1.zip
wa,Thebe 2,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Thebe 2,113.13127,-19.260051,1069,209.4,https://nvclstore.z8.web.core.windows.net/WA/Thebe 2.zip
wa,Torosa 4,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Torosa 4,122.016064,-13.931453,229,152.6,https://nvclstore.z8.web.core.windows.net/WA/Torosa 4.zip
wa,Torosa 6,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Torosa 6,121.900322,-14.041794,168,236.6,https://nvclstore.z8.web.core.windows.net/WA/Torosa 6.zip
wa,Triodia 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Triodia 1,125.233796,-19.636653,40102,492.0,https://nvclstore.z8.web.core.windows.net/WA/Triodia 1.zip
wa,TUR13DD001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/TUR13DD001,127.4192241,-22.60116017,233,130.6,
wa,TUR13DD003,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/TUR13DD003,127.4350314,-22.61911614,284,532.4,
wa,TUR13DD004,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/TUR13DD004,127.4281602,-22.57141686,185,467.9,
wa,TUR13DD005,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/TUR13DD005,127.4440407,-22.6069209,97,168.0,
wa,Turtle 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Turtle 1,128.946083,-14.475171,205,1542.5,https://nvclstore.z8.web.core.windows.net/WA/Turtle 1.zip
wa,UEC05,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/UEC05,117.6174061,-26.99033898,87,111.9,https://nvclstore.z8.web.core.windows.net/WA/UEC05.zip
wa,UEC06,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/UEC06,117.6208421,-26.99941537,42,55.1,https://nvclstore.z8.web.core.windows.net/WA/UEC06.zip
wa,UEC07,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/UEC07,117.5765398,-27.01003134,66,132.5,https://nvclstore.z8.web.core.windows.net/WA/UEC07.zip
wa,UGD063,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/UGD063,121.5742,-21.6623,131,108.08,https://nvclstore.z8.web.core.windows.net/WA/UGD063.zip
wa,UGD288,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/UGD288,121.5731,-21.6625,1074,145.1,https://nvclstore.z8.web.core.windows.net/WA/UGD288.zip
wa,UGD297,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/UGD297,121.5733,-21.6626,1748,186.5,https://nvclstore.z8.web.core.windows.net/WA/UGD297.zip
wa,UGD378,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/UGD378,121.5756,-21.6617,142,172.6,https://nvclstore.z8.web.core.windows.net/WA/UGD378.zip
wa,Ungani Far West 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Ungani Far West 1,123.134355,-17.999722,7254,75.19,https://nvclstore.z8.web.core.windows.net/WA/Ungani Far West 1.zip
wa,W2DDH007,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/W2DDH007,119.2677064,-30.02020085,1105,226.0,
wa,Wanaea 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Wanaea 1,116.435382,-19.591805,48,72.8,https://nvclstore.z8.web.core.windows.net/WA/Wanaea 1.zip
wa,WBUG0124,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/WBUG0124,118.6779179,-26.22732613,295,1001.6,https://nvclstore.z8.web.core.windows.net/WA/WBUG0124.zip
wa,WDDH0093B,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/WDDH0093B,121.4914306,-31.37116619,332,89.5,https://nvclstore.z8.web.core.windows.net/WA/WDDH0093B.zip
wa,Wendy 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Wendy 1,115.016681,-28.299077,575,944.6,https://nvclstore.z8.web.core.windows.net/WA/Wendy 1.zip
wa,West Tryal Rocks 3,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/West Tryal Rocks 3,115.050387,-20.153648,146,740.8,https://nvclstore.z8.web.core.windows.net/WA/West Tryal Rocks 3.zip
wa,Whicher Range 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Whicher Range 1,115.374452,-33.835553,875,3647.6,https://nvclstore.z8.web.core.windows.net/WA/Whicher Range 1.zip
wa,Wilson Cliffs 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Wilson Cliffs 1,126.783256,-22.276095,122,1084.4,https://nvclstore.z8.web.core.windows.net/WA/Wilson Cliffs 1.zip
wa,WMD28,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/WMD28,121.514669,-31.816385,56,56.75,https://nvclstore.z8.web.core.windows.net/WA/WMD28.zip
wa,WPD02,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/WPD02,115.9980287,-34.15796487,594,198.3,https://nvclstore.z8.web.core.windows.net/WA/WPD02.zip
wa,WPD03,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/WPD03,115.9903298,-34.13490541,2116,141.0,https://nvclstore.z8.web.core.windows.net/WA/WPD03.zip
wa,WPD07,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/WPD07,115.9995764,-34.15643087,364,187.7,
wa,WPD13,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/WPD13,116.0019723,-34.15470987,306,128.8,https://nvclstore.z8.web.core.windows.net/WA/WPD13.zip
wa,WRD09370-001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/WRD09370-001,116.3755176,-32.76146554,16,376.0,https://nvclstore.z8.web.core.windows.net/WA/WRD09370-001.zip
wa,WRD11720-003,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/WRD11720-003,116.3538167,-32.74965567,37,542.5,https://nvclstore.z8.web.core.windows.net/WA/WRD11720-003.zip
wa,WRD12725-001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/WRD12725-001,116.3421542,-32.74616774,83,525.0,https://nvclstore.z8.web.core.windows.net/WA/WRD12725-001.zip
wa,WRD12980-001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/WRD12980-001,116.3453256,-32.74066353,74,987.1,
wa,WSXP1735,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/WSXP1735,120.5931916,-26.37237113,661,1442.3,https://nvclstore.z8.web.core.windows.net/WA/WSXP1735.zip
wa,YAD0019,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/YAD0019,116.2735,-31.0933,436,1199.1,https://nvclstore.z8.web.core.windows.net/WA/YAD0019.zip
wa,Yardarino 1_cuttings,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Yardarino 1,115.056358,-29.220789,74,106.6,https://nvclstore.z8.web.core.windows.net/WA/Yardarino 1.zip
wa,Yaringa 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Yaringa 1,114.361111,-26.064852,712,2129.94,https://nvclstore.z8.web.core.windows.net/WA/Yaringa 1.zip
wa,YD10-01,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/YD10-01,118.9199433,-28.57913319,858,169.9,https://nvclstore.z8.web.core.windows.net/WA/YD10-01.zip
wa,YDDD00003,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/YDDD00003,118.4911,-32.9373,119,408.9,https://nvclstore.z8.web.core.windows.net/WA/YDDD00003.zip
wa,Yodel 2,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Yodel 2,115.740718,-19.722114,82,129.55,https://nvclstore.z8.web.core.windows.net/WA/Yodel 2.zip
wa,YRC08-17D,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/YRC08-17D,118.8999343,-28.58026273,294,87.7,https://nvclstore.z8.web.core.windows.net/WA/YRC08-17D.zip
wa,YRC10-13,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/YRC10-13,118.9047533,-28.58089043,246,338.0,https://nvclstore.z8.web.core.windows.net/WA/YRC10-13.zip
vic,LOCAL-RCD001,http://geology.data.vic.gov.au/resource/feature/GSV/borehole/951731,146.39924,-37.38040004,0,504.0,https://nvclstore.z8.web.core.windows.net/Vic/951731_RCD001.zip
vic,LOCAL-STAVELY 6,http://geology.data.vic.gov.au/resource/feature/GSV/borehole/976433,142.273963,-37.05034304,0,117.7,https://nvclstore.z8.web.core.windows.net/Vic/976433_STAVELY06_53_to_118m_DD.zip
vic,LOCAL-STAVELY 8,http://geology.data.vic.gov.au/resource/feature/GSV/borehole/976435,141.66997,-36.90981104,0,122.0,https://nvclstore.z8.web.core.windows.net/Vic/976435_STAVELY08_Sonic.zip
vic,LOCAL-STAVELY 1,http://geology.data.vic.gov.au/resource/feature/GSV/borehole/976616,142.878372,-38.01753904,0,249.5,https://nvclstore.z8.web.core.windows.net/Vic/976616_STAVELY01_DD_merged.zip
tas,DD83AR2,http://www.mrt.tas.gov.au/resource/feature/mrt/borehole/10286,145.446006,-41.18668913,12754,245.0,https://nvclstore.z8.web.core.windows.net/Tas/10286_DD83AR2.zip
tas,ML048,http://www.mrt.tas.gov.au/resource/feature/mrt/borehole/10350,145.3207013,-41.69823623,161,339.5,https://nvclstore.z8.web.core.windows.net/Tas/10350_ML48_Mt_Lindsay.zip
tas,BW004,http://www.mrt.tas.gov.au/resource/feature/mrt/borehole/38237,145.3730767,-41.65328957,75,304.7,https://nvclstore.z8.web.core.windows.net/Tas/38237_BW004_Big_Wilson.zip
tas,GLD001,http://www.mrt.tas.gov.au/resource/feature/mrt/borehole/44253,145.5843394,-42.07179962,113,987.9,https://nvclstore.z8.web.core.windows.net/Tas/44253_GLD001_Mt_Lyell.zip
tas,DD12CMT002,http://www.mrt.tas.gov.au/resource/feature/mrt/borehole/44273,145.592767,-42.03557541,1018,433.0,https://nvclstore.z8.web.core.windows.net/Tas/44273_DD12CMT002_Comstock.zip
tas,BHD1,http://www.mrt.tas.gov.au/resource/feature/mrt/borehole/6086,145.6577379,-41.61249202,243,563.2,https://nvclstore.z8.web.core.windows.net/Tas/6086_BHD1_High_Point.zip
tas,Forest-1,http://www.mrt.tas.gov.au/resource/feature/mrt/borehole/6200,145.2552389,-40.8151763,2066,1076.0,https://nvclstore.z8.web.core.windows.net/Tas/6200_Forest-1_Stanley.zip
sa,OODNADATTA 1,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/10133,135.3493952,-27.4394723,875,405.99,https://nvclstore.z8.web.core.windows.net/SA/10133_Oodnadatta_1.zip
sa,ANDDH 1,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/103960,140.2119956,-32.7157825,251,142.98,https://nvclstore.z8.web.core.windows.net/SA/103960_ANDDH1_Anabama.zip
sa,ANDDH 2,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/103961,140.2088776,-32.7183775,466,181.0,https://nvclstore.z8.web.core.windows.net/SA/103961_ANDDH2.zip
sa,ANDDH 3,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/103962,140.2046916,-32.7211465,163,163.68,https://nvclstore.z8.web.core.windows.net/SA/103962_ANDDH3.zip
sa,OBD 12,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/1040,132.2554543,-29.6007791,75,474.4,https://nvclstore.z8.web.core.windows.net/SA/1040_OBD12.zip
sa,AH DDH 5,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/104021,140.2004596,-32.7098795,33,210.75,https://nvclstore.z8.web.core.windows.net/SA/104021_ANDDH5.zip
sa,OBD 10,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/1041,132.2901983,-29.6349191,1077,246.5,https://nvclstore.z8.web.core.windows.net/SA/1041_OBD10.zip
sa,BUMBARLOW 1,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/104376,140.086515,-30.4955175,104,720.33,https://nvclstore.z8.web.core.windows.net/SA/104376_Bumbarlow.zip
sa,SKELETON 2,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/104382,140.014384,-29.9072825,200,591.75,https://nvclstore.z8.web.core.windows.net/SA/104382_Skeleton_2.zip
sa,GIDGEALPA 7,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/104467,140.005107,-28.0386796,129,3227.22,https://nvclstore.z8.web.core.windows.net/SA/104467_Gidgealpa_7.zip
sa,MURNAROO 1,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/1046,132.0277373,-29.022161,1447,627.47,https://nvclstore.z8.web.core.windows.net/SA/1046_Murnaroo_1.zip
sa,GILES 1,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/1067,132.3867826,-28.4316822,526,1326.76,https://nvclstore.z8.web.core.windows.net/SA/1067_Giles_1.zip
sa,LAIRU 1,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/1071,132.1481673,-28.1631414,0,2039.55,https://nvclstore.z8.web.core.windows.net/SA/1071_Lairu_1.zip
sa,MERAMANGYE 1,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/1072,132.2757823,-28.367988,197,690.59,https://nvclstore.z8.web.core.windows.net/SA/1072_Meramangye1.zip
sa,BD 1,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/12112,135.8747229,-34.3914732,645,167.34,https://nvclstore.z8.web.core.windows.net/SA/12112_BD1.zip
